Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-01 18:00:00,2490.800048828125,2491.5,2488.39990234375,2488.60009765625,2488.60009765625,450
2024-08-01 18:15:00,2488.5,2490.39990234375,2444.0,2490.300048828125,2490.300048828125,599
2024-08-01 18:30:00,2490.199951171875,2491.0,2488.199951171875,2489.300048828125,2489.300048828125,592
2024-08-01 18:45:00,2489.300048828125,2490.39990234375,2488.60009765625,2489.39990234375,2489.39990234375,678
2024-08-01 19:00:00,2489.300048828125,2490.89990234375,2488.89990234375,2489.800048828125,2489.800048828125,472
2024-08-01 19:15:00,2489.699951171875,2489.89990234375,2488.300048828125,2489.10009765625,2489.10009765625,441
2024-08-01 19:30:00,2489.10009765625,2490.5,2489.0,2489.60009765625,2489.60009765625,443
2024-08-01 19:45:00,2489.5,2490.60009765625,2488.800048828125,2489.89990234375,2489.89990234375,436
2024-08-01 20:00:00,2490.0,2490.60009765625,2488.10009765625,2489.60009765625,2489.60009765625,1061
2024-08-01 20:15:00,2489.60009765625,2493.89990234375,2489.60009765625,2493.699951171875,2493.699951171875,1621
2024-08-01 20:30:00,2493.699951171875,2496.89990234375,2492.800048828125,2494.199951171875,2494.199951171875,1849
2024-08-01 20:45:00,2494.199951171875,2495.5,2493.10009765625,2493.10009765625,2493.10009765625,934
2024-08-01 21:00:00,2493.199951171875,2494.800048828125,2436.800048828125,2482.10009765625,2482.10009765625,3635
2024-08-01 21:15:00,2482.300048828125,2487.60009765625,2438.199951171875,2487.300048828125,2487.300048828125,3105
2024-08-01 21:30:00,2487.60009765625,2489.60009765625,2440.39990234375,2489.199951171875,2489.199951171875,2026
2024-08-01 21:45:00,2489.300048828125,2492.699951171875,2447.0,2491.60009765625,2491.60009765625,1282
2024-08-01 22:00:00,2491.5,2496.199951171875,2491.0,2495.10009765625,2495.10009765625,2412
2024-08-01 22:15:00,2495.0,2499.39990234375,2494.300048828125,2495.800048828125,2495.800048828125,2873
2024-08-01 22:30:00,2496.10009765625,2497.199951171875,2492.39990234375,2495.199951171875,2495.199951171875,1565
2024-08-01 22:45:00,2495.300048828125,2500.10009765625,2494.699951171875,2500.0,2500.0,1428
2024-08-01 23:00:00,2499.89990234375,2503.199951171875,2457.10009765625,2503.10009765625,2503.10009765625,2279
2024-08-01 23:15:00,2503.10009765625,2503.800048828125,2498.699951171875,2499.0,2499.0,1604
2024-08-01 23:30:00,2498.89990234375,2499.0,2496.0,2498.39990234375,2498.39990234375,1050
2024-08-01 23:45:00,2498.10009765625,2499.5,2496.699951171875,2498.699951171875,2498.699951171875,780
2024-08-02 00:00:00,2498.800048828125,2500.5,2498.39990234375,2500.300048828125,2500.300048828125,553
2024-08-02 00:15:00,2500.300048828125,2502.0,2500.199951171875,2501.60009765625,2501.60009765625,451
2024-08-02 00:30:00,2501.699951171875,2503.699951171875,2499.89990234375,2503.5,2503.5,1267
2024-08-02 00:45:00,2503.60009765625,2504.5,2501.5,2502.10009765625,2502.10009765625,937
2024-08-02 01:00:00,2501.89990234375,2504.10009765625,2458.5,2502.60009765625,2502.60009765625,789
2024-08-02 01:15:00,2502.699951171875,2503.300048828125,2501.800048828125,2502.800048828125,2502.800048828125,476
2024-08-02 01:30:00,2502.699951171875,2505.800048828125,2501.89990234375,2503.39990234375,2503.39990234375,1201
2024-08-02 01:45:00,2503.5,2511.5,2464.300048828125,2511.300048828125,2511.300048828125,3134
2024-08-02 02:00:00,2511.5,2513.39990234375,2507.0,2509.5,2509.5,2731
2024-08-02 02:15:00,2509.800048828125,2510.39990234375,2507.300048828125,2509.39990234375,2509.39990234375,2461
2024-08-02 02:30:00,2509.300048828125,2512.300048828125,2507.5,2507.699951171875,2507.699951171875,2028
2024-08-02 02:45:00,2507.60009765625,2510.699951171875,2506.89990234375,2509.800048828125,2509.800048828125,1296
2024-08-02 03:00:00,2509.699951171875,2510.89990234375,2506.60009765625,2508.199951171875,2508.199951171875,2286
2024-08-02 03:15:00,2508.10009765625,2508.199951171875,2460.699951171875,2507.10009765625,2507.10009765625,2563
2024-08-02 03:30:00,2507.300048828125,2508.800048828125,2461.0,2506.10009765625,2506.10009765625,1302
2024-08-02 03:45:00,2506.300048828125,2508.0,2461.800048828125,2505.800048828125,2505.800048828125,1393
2024-08-02 04:00:00,2505.699951171875,2507.89990234375,2505.199951171875,2507.0,2507.0,1085
2024-08-02 04:15:00,2507.0,2509.5,2506.60009765625,2509.199951171875,2509.199951171875,1232
2024-08-02 04:30:00,2509.0,2509.300048828125,2506.0,2506.800048828125,2506.800048828125,1145
2024-08-02 04:45:00,2506.89990234375,2507.60009765625,2505.800048828125,2506.0,2506.0,458
2024-08-02 05:00:00,2506.199951171875,2508.300048828125,2505.800048828125,2507.699951171875,2507.699951171875,1117
2024-08-02 05:15:00,2507.60009765625,2508.5,2505.199951171875,2505.699951171875,2505.699951171875,1238
2024-08-02 05:30:00,2505.5,2507.5,2505.199951171875,2507.199951171875,2507.199951171875,1331
2024-08-02 05:45:00,2507.10009765625,2508.5,2506.39990234375,2508.300048828125,2508.300048828125,1273
2024-08-02 06:00:00,2508.39990234375,2508.5,2505.300048828125,2507.39990234375,2507.39990234375,985
2024-08-02 06:15:00,2507.5,2509.89990234375,2506.699951171875,2508.10009765625,2508.10009765625,1590
2024-08-02 06:30:00,2508.10009765625,2508.89990234375,2462.699951171875,2508.5,2508.5,1311
2024-08-02 06:45:00,2508.39990234375,2509.5,2507.5,2507.89990234375,2507.89990234375,1352
2024-08-02 07:00:00,2508.0,2509.199951171875,2461.699951171875,2505.60009765625,2505.60009765625,2361
2024-08-02 07:15:00,2505.699951171875,2506.5,2503.5,2505.89990234375,2505.89990234375,1435
2024-08-02 07:30:00,2505.89990234375,2505.89990234375,2501.800048828125,2503.800048828125,2503.800048828125,2666
2024-08-02 07:45:00,2503.800048828125,2505.300048828125,2458.699951171875,2503.5,2503.5,1449
2024-08-02 08:00:00,2503.300048828125,2505.10009765625,2501.5,2501.699951171875,2501.699951171875,1679
2024-08-02 08:15:00,2501.60009765625,2502.39990234375,2499.89990234375,2500.10009765625,2500.10009765625,2931
2024-08-02 08:30:00,2500.800048828125,2522.5,2474.10009765625,2515.5,2515.5,21435
2024-08-02 08:45:00,2515.39990234375,2522.39990234375,2473.39990234375,2517.10009765625,2517.10009765625,9709
2024-08-02 09:00:00,2517.0,2518.60009765625,2504.300048828125,2505.39990234375,2505.39990234375,14378
2024-08-02 09:15:00,2505.300048828125,2510.39990234375,2463.5,2510.0,2510.0,8578
2024-08-02 09:30:00,2509.89990234375,2515.39990234375,2506.300048828125,2506.89990234375,2506.89990234375,7928
2024-08-02 09:45:00,2506.89990234375,2514.800048828125,2466.89990234375,2513.800048828125,2513.800048828125,5137
2024-08-02 10:00:00,2513.699951171875,2518.39990234375,2465.800048828125,2515.699951171875,2515.699951171875,8805
2024-08-02 10:15:00,2515.60009765625,2518.10009765625,2469.10009765625,2508.0,2508.0,7460
2024-08-02 10:30:00,2508.10009765625,2509.10009765625,2436.800048828125,2479.699951171875,2479.699951171875,25092
2024-08-02 10:45:00,2479.699951171875,2483.10009765625,2428.39990234375,2474.39990234375,2474.39990234375,13866
2024-08-02 11:00:00,2474.300048828125,2478.89990234375,2416.0,2456.10009765625,2456.10009765625,17838
2024-08-02 11:15:00,2455.699951171875,2469.199951171875,2422.0,2468.699951171875,2468.699951171875,11237
2024-08-02 11:30:00,2468.5,2472.0,2420.800048828125,2463.89990234375,2463.89990234375,6504
2024-08-02 11:45:00,2463.89990234375,2476.10009765625,2461.89990234375,2476.10009765625,2476.10009765625,6309
2024-08-02 12:00:00,2475.699951171875,2481.699951171875,2434.89990234375,2480.5,2480.5,7816
2024-08-02 12:15:00,2480.60009765625,2482.39990234375,2433.89990234375,2479.0,2479.0,3660
2024-08-02 12:30:00,2478.800048828125,2479.199951171875,2426.89990234375,2470.39990234375,2470.39990234375,3669
2024-08-02 12:45:00,2470.5,2475.699951171875,2425.39990234375,2473.199951171875,2473.199951171875,3299
2024-08-02 13:00:00,2473.10009765625,2474.39990234375,2469.10009765625,2471.0,2471.0,2179
2024-08-02 13:15:00,2471.0,2471.89990234375,2465.5,2469.60009765625,2469.60009765625,5072
2024-08-02 13:30:00,2469.60009765625,2473.89990234375,2426.39990234375,2473.199951171875,2473.199951171875,2284
2024-08-02 13:45:00,2473.39990234375,2473.60009765625,2428.199951171875,2470.5,2470.5,1340
2024-08-02 14:00:00,2470.60009765625,2474.199951171875,2426.89990234375,2474.199951171875,2474.199951171875,1214
2024-08-02 14:15:00,2474.0,2476.5,2474.0,2475.300048828125,2475.300048828125,1828
2024-08-02 14:30:00,2475.39990234375,2476.10009765625,2470.89990234375,2471.89990234375,2471.89990234375,1205
2024-08-02 14:45:00,2472.10009765625,2472.300048828125,2469.60009765625,2471.89990234375,2471.89990234375,1062
2024-08-02 15:00:00,2471.89990234375,2472.300048828125,2468.39990234375,2470.800048828125,2470.800048828125,1832
2024-08-02 15:15:00,2470.699951171875,2474.800048828125,2470.199951171875,2474.60009765625,2474.60009765625,811
2024-08-02 15:30:00,2474.60009765625,2479.5,2433.800048828125,2479.5,2479.5,2684
2024-08-02 15:45:00,2479.5,2480.800048828125,2477.10009765625,2480.0,2480.0,2703
2024-08-02 16:00:00,2480.0,2480.0,2478.10009765625,2479.699951171875,2479.699951171875,1283
2024-08-02 16:15:00,2479.60009765625,2480.60009765625,2478.60009765625,2479.699951171875,2479.699951171875,468
2024-08-02 16:30:00,2479.800048828125,2485.0,2479.39990234375,2484.5,2484.5,1069
2024-08-02 16:45:00,2484.39990234375,2486.60009765625,2440.199951171875,2486.10009765625,2486.10009765625,1034
2024-08-04 18:00:00,2490.300048828125,2490.39990234375,2442.0,2482.5,2482.5,2472
2024-08-04 18:15:00,2482.89990234375,2483.800048828125,2480.10009765625,2480.89990234375,2480.89990234375,1119
2024-08-04 18:30:00,2480.800048828125,2483.300048828125,2480.39990234375,2482.89990234375,2482.89990234375,339
2024-08-04 18:45:00,2482.699951171875,2483.5,2481.60009765625,2483.5,2483.5,387
2024-08-04 19:00:00,2483.60009765625,2485.199951171875,2482.300048828125,2483.89990234375,2483.89990234375,796
2024-08-04 19:15:00,2483.800048828125,2487.800048828125,2483.800048828125,2486.0,2486.0,892
2024-08-04 19:30:00,2485.89990234375,2486.199951171875,2482.699951171875,2483.10009765625,2483.10009765625,764
2024-08-04 19:45:00,2482.89990234375,2483.60009765625,2481.300048828125,2483.10009765625,2483.10009765625,1057
2024-08-04 20:00:00,2483.199951171875,2483.199951171875,2473.10009765625,2477.60009765625,2477.60009765625,2963
2024-08-04 20:15:00,2477.60009765625,2478.199951171875,2422.10009765625,2467.60009765625,2467.60009765625,5896
2024-08-04 20:30:00,2467.5,2473.800048828125,2427.199951171875,2471.60009765625,2471.60009765625,3123
2024-08-04 20:45:00,2471.800048828125,2471.800048828125,2461.199951171875,2464.300048828125,2464.300048828125,3220
2024-08-04 21:00:00,2463.699951171875,2475.699951171875,2418.89990234375,2474.39990234375,2474.39990234375,4346
2024-08-04 21:15:00,2474.60009765625,2481.0,2431.10009765625,2476.699951171875,2476.699951171875,4519
2024-08-04 21:30:00,2476.60009765625,2483.800048828125,2470.5,2480.199951171875,2480.199951171875,2913
2024-08-04 21:45:00,2480.60009765625,2484.199951171875,2479.39990234375,2481.60009765625,2481.60009765625,1871
2024-08-04 22:00:00,2481.5,2481.699951171875,2475.5,2476.39990234375,2476.39990234375,1473
2024-08-04 22:15:00,2476.39990234375,2481.10009765625,2436.0,2480.10009765625,2480.10009765625,1725
2024-08-04 22:30:00,2480.10009765625,2480.699951171875,2477.5,2480.39990234375,2480.39990234375,1224
2024-08-04 22:45:00,2480.60009765625,2488.5,2480.5,2484.699951171875,2484.699951171875,2249
2024-08-04 23:00:00,2484.699951171875,2489.5,2484.60009765625,2485.800048828125,2485.800048828125,1867
2024-08-04 23:15:00,2485.699951171875,2488.39990234375,2485.0,2486.300048828125,2486.300048828125,1887
2024-08-04 23:30:00,2486.5,2488.5,2484.89990234375,2488.300048828125,2488.300048828125,901
2024-08-04 23:45:00,2488.39990234375,2494.5,2488.10009765625,2493.60009765625,2493.60009765625,2119
2024-08-05 00:00:00,2493.0,2498.39990234375,2492.800048828125,2497.699951171875,2497.699951171875,2620
2024-08-05 00:15:00,2497.699951171875,2500.800048828125,2496.0,2496.199951171875,2496.199951171875,2540
2024-08-05 00:30:00,2496.0,2497.5,2493.800048828125,2495.300048828125,2495.300048828125,1842
2024-08-05 00:45:00,2495.699951171875,2496.800048828125,2493.39990234375,2494.60009765625,2494.60009765625,1105
2024-08-05 01:00:00,2494.60009765625,2494.60009765625,2446.39990234375,2490.300048828125,2490.300048828125,3127
2024-08-05 01:15:00,2490.39990234375,2490.5,2484.5,2486.300048828125,2486.300048828125,2450
2024-08-05 01:30:00,2486.39990234375,2487.699951171875,2479.199951171875,2482.10009765625,2482.10009765625,4358
2024-08-05 01:45:00,2482.10009765625,2482.89990234375,2435.0,2479.699951171875,2479.699951171875,4961
2024-08-05 02:00:00,2479.60009765625,2480.300048828125,2470.5,2473.800048828125,2473.800048828125,5329
2024-08-05 02:15:00,2473.800048828125,2474.199951171875,2430.0,2469.39990234375,2469.39990234375,4887
2024-08-05 02:30:00,2469.39990234375,2474.0,2468.699951171875,2471.39990234375,2471.39990234375,3202
2024-08-05 02:45:00,2471.300048828125,2473.0,2466.39990234375,2470.0,2470.0,2701
2024-08-05 03:00:00,2470.0,2471.5,2426.0,2471.39990234375,2471.39990234375,2875
2024-08-05 03:15:00,2471.699951171875,2485.10009765625,2471.39990234375,2482.89990234375,2482.89990234375,5065
2024-08-05 03:30:00,2483.0,2484.0,2435.5,2478.199951171875,2478.199951171875,4117
2024-08-05 03:45:00,2478.199951171875,2478.89990234375,2471.800048828125,2473.199951171875,2473.199951171875,3679
2024-08-05 04:00:00,2473.300048828125,2475.800048828125,2469.5,2472.199951171875,2472.199951171875,3243
2024-08-05 04:15:00,2471.89990234375,2473.60009765625,2467.800048828125,2469.300048828125,2469.300048828125,2269
2024-08-05 04:30:00,2469.300048828125,2469.699951171875,2423.199951171875,2467.0,2467.0,2301
2024-08-05 04:45:00,2467.10009765625,2470.199951171875,2423.300048828125,2465.800048828125,2465.800048828125,3616
2024-08-05 05:00:00,2466.10009765625,2467.699951171875,2464.800048828125,2465.39990234375,2465.39990234375,2755
2024-08-05 05:15:00,2465.199951171875,2467.10009765625,2418.0,2462.699951171875,2462.699951171875,4730
2024-08-05 05:30:00,2462.699951171875,2469.60009765625,2423.39990234375,2467.60009765625,2467.60009765625,4150
2024-08-05 05:45:00,2467.699951171875,2468.89990234375,2464.60009765625,2464.89990234375,2464.89990234375,2510
2024-08-05 06:00:00,2465.0,2466.39990234375,2462.5,2464.89990234375,2464.89990234375,2185
2024-08-05 06:15:00,2464.800048828125,2465.39990234375,2459.5,2461.300048828125,2461.300048828125,4207
2024-08-05 06:30:00,2461.39990234375,2464.0,2457.800048828125,2458.10009765625,2458.10009765625,2344
2024-08-05 06:45:00,2458.300048828125,2460.39990234375,2406.0,2449.10009765625,2449.10009765625,6120
2024-08-05 07:00:00,2449.0,2449.0,2400.0,2447.10009765625,2447.10009765625,8277
2024-08-05 07:15:00,2447.0,2448.39990234375,2434.800048828125,2438.0,2438.0,8670
2024-08-05 07:30:00,2438.0,2438.39990234375,2426.0,2429.39990234375,2429.39990234375,8397
2024-08-05 07:45:00,2429.60009765625,2429.60009765625,2423.10009765625,2426.800048828125,2426.800048828125,7057
2024-08-05 08:00:00,2426.89990234375,2433.0,2381.60009765625,2426.60009765625,2426.60009765625,7689
2024-08-05 08:15:00,2426.60009765625,2426.800048828125,2368.5,2409.300048828125,2409.300048828125,15719
2024-08-05 08:30:00,2409.60009765625,2416.39990234375,2367.39990234375,2413.5,2413.5,10824
2024-08-05 08:45:00,2413.60009765625,2418.10009765625,2375.300048828125,2414.10009765625,2414.10009765625,6161
2024-08-05 09:00:00,2414.199951171875,2432.60009765625,2375.10009765625,2431.5,2431.5,11972
2024-08-05 09:15:00,2431.5,2434.5,2391.199951171875,2426.10009765625,2426.10009765625,6683
2024-08-05 09:30:00,2425.89990234375,2435.800048828125,2381.10009765625,2430.800048828125,2430.800048828125,9348
2024-08-05 09:45:00,2430.10009765625,2437.39990234375,2391.39990234375,2434.10009765625,2434.10009765625,8171
2024-08-05 10:00:00,2433.39990234375,2437.39990234375,2428.39990234375,2430.60009765625,2430.60009765625,9618
2024-08-05 10:15:00,2430.699951171875,2433.39990234375,2389.0,2427.699951171875,2427.699951171875,3630
2024-08-05 10:30:00,2427.800048828125,2438.0,2393.699951171875,2433.800048828125,2433.800048828125,4357
2024-08-05 10:45:00,2433.89990234375,2438.0,2393.39990234375,2437.10009765625,2437.10009765625,3974
2024-08-05 11:00:00,2436.89990234375,2450.199951171875,2399.39990234375,2448.5,2448.5,6762
2024-08-05 11:15:00,2448.10009765625,2452.800048828125,2445.89990234375,2446.89990234375,2446.89990234375,5462
2024-08-05 11:30:00,2446.89990234375,2450.10009765625,2404.199951171875,2445.89990234375,2445.89990234375,4541
2024-08-05 11:45:00,2445.89990234375,2447.39990234375,2401.10009765625,2443.300048828125,2443.300048828125,3677
2024-08-05 12:00:00,2443.300048828125,2445.800048828125,2439.5,2443.10009765625,2443.10009765625,3592
2024-08-05 12:15:00,2443.39990234375,2449.199951171875,2442.800048828125,2447.60009765625,2447.60009765625,2217
2024-08-05 12:30:00,2447.800048828125,2449.60009765625,2444.0,2444.699951171875,2444.699951171875,2792
2024-08-05 12:45:00,2444.89990234375,2446.5,2443.0,2443.699951171875,2443.699951171875,2448
2024-08-05 13:00:00,2443.699951171875,2447.39990234375,2441.0,2447.10009765625,2447.10009765625,2138
2024-08-05 13:15:00,2447.0,2447.699951171875,2442.89990234375,2444.39990234375,2444.39990234375,3110
2024-08-05 13:30:00,2444.39990234375,2444.699951171875,2441.699951171875,2442.800048828125,2442.800048828125,2115
2024-08-05 13:45:00,2443.0,2447.5,2442.89990234375,2446.199951171875,2446.199951171875,1609
2024-08-05 14:00:00,2446.199951171875,2448.60009765625,2445.199951171875,2447.199951171875,2447.199951171875,989
2024-08-05 14:15:00,2447.199951171875,2450.199951171875,2446.5,2447.10009765625,2447.10009765625,1129
2024-08-05 14:30:00,2446.89990234375,2448.89990234375,2446.199951171875,2446.699951171875,2446.699951171875,874
2024-08-05 14:45:00,2446.800048828125,2447.10009765625,2444.89990234375,2446.10009765625,2446.10009765625,694
2024-08-05 15:00:00,2446.199951171875,2450.0,2406.39990234375,2449.89990234375,2449.89990234375,1192
2024-08-05 15:15:00,2449.89990234375,2451.0,2407.39990234375,2449.800048828125,2449.800048828125,1153
2024-08-05 15:30:00,2449.800048828125,2453.39990234375,2407.699951171875,2452.300048828125,2452.300048828125,1332
2024-08-05 15:45:00,2452.199951171875,2454.699951171875,2449.0,2449.0,2449.0,2030
2024-08-05 16:00:00,2449.300048828125,2450.10009765625,2447.5,2447.699951171875,2447.699951171875,1139
2024-08-05 16:15:00,2447.699951171875,2448.800048828125,2446.89990234375,2448.800048828125,2448.800048828125,377
2024-08-05 16:30:00,2448.60009765625,2453.10009765625,2448.60009765625,2452.300048828125,2452.300048828125,562
2024-08-05 16:45:00,2452.300048828125,2452.699951171875,2450.60009765625,2452.10009765625,2452.10009765625,453
2024-08-05 18:00:00,2451.699951171875,2453.5,2450.89990234375,2452.800048828125,2452.800048828125,250
2024-08-05 18:15:00,2452.89990234375,2453.800048828125,2451.39990234375,2451.39990234375,2451.39990234375,271
2024-08-05 18:30:00,2451.60009765625,2452.199951171875,2450.300048828125,2450.5,2450.5,224
2024-08-05 18:45:00,2450.300048828125,2451.199951171875,2449.0,2450.10009765625,2450.10009765625,247
2024-08-05 19:00:00,2450.199951171875,2451.300048828125,2449.39990234375,2450.5,2450.5,222
2024-08-05 19:15:00,2450.39990234375,2451.199951171875,2449.39990234375,2450.0,2450.0,180
2024-08-05 19:30:00,2449.89990234375,2450.300048828125,2447.60009765625,2448.0,2448.0,360
2024-08-05 19:45:00,2448.10009765625,2448.39990234375,2445.39990234375,2445.89990234375,2445.89990234375,896
2024-08-05 20:00:00,2446.0,2451.0,2445.699951171875,2450.699951171875,2450.699951171875,1257
2024-08-05 20:15:00,2450.699951171875,2454.10009765625,2449.699951171875,2452.800048828125,2452.800048828125,1032
2024-08-05 20:30:00,2452.89990234375,2457.39990234375,2450.89990234375,2456.699951171875,2456.699951171875,1421
2024-08-05 20:45:00,2456.699951171875,2459.5,2455.39990234375,2457.10009765625,2457.10009765625,1568
